"lsoa11cd","date","lsoa11nm","Rural Urban","Main Language: All usual residents aged 3 and over; measures: Value","Main Language: English (English or Welsh if in Wales); measures: Value","Main Language: Welsh/Cymraeg (in England only); measures: Value","Main Language: Other UK language: Total; measures: Value","Main Language: Other UK language: Gaelic (Irish); measures: Value","Main Language: Other UK language: Gaelic (Scottish); measures: Value","Main Language: Other UK language: Manx Gaelic; measures: Value","Main Language: Other UK language: Gaelic (Not otherwise specified); measures: Value","Main Language: Other UK language: Cornish; measures: Value","Main Language: Other UK language: Scots; measures: Value","Main Language: Other UK language: Gypsy/Traveller languages; measures: Value","Main Language: French; measures: Value","Main Language: Portuguese; measures: Value","Main Language: Spanish; measures: Value","Main Language: Other European Language (EU): Total; measures: Value","Main Language: Other European Language (EU): Italian; measures: Value","Main Language: Other European Language (EU): German; measures: Value","Main Language: Other European Language (EU): Polish; measures: Value","Main Language: Other European Language (EU): Slovak; measures: Value","Main Language: Other European Language (EU): Czech; measures: Value","Main Language: Other European Language (EU): Romanian; measures: Value","Main Language: Other European Language (EU): Lithuanian; measures: Value","Main Language: Other European Language (EU): Latvian; measures: Value","Main Language: Other European Language (EU): Hungarian; measures: Value","Main Language: Other European Language (EU): Bulgarian; measures: Value","Main Language: Other European Language (EU): Greek; measures: Value","Main Language: Other European Language (EU): Dutch; measures: Value","Main Language: Other European Language (EU): Swedish; measures: Value","Main Language: Other European Language (EU): Danish; measures: Value","Main Language: Other European Language (EU): Finnish; measures: Value","Main Language: Other European Language (EU): Estonian; measures: Value","Main Language: Other European Language (EU): Slovenian; measures: Value","Main Language: Other European Language (EU): Maltese; measures: Value","Main Language: Other European Language (EU): Any other European Language (EU); measures: Value","Main Language: Other European Language (non EU): Total; measures: Value","Main Language: Other European Language (non EU): Albanian; measures: Value","Main Language: Other European Language (non EU): Serbian/Croatian/Bosnian; measures: Value","Main Language: Other European Language (non EU): Ukrainian; measures: Value","Main Language: Other European Language (non EU): Any other Eastern European Language (non EU); measures: Value","Main Language: Other European Language (non EU): Northern European Language (non EU); measures: Value","Main Language: Other European Language (non-national): Total; measures: Value","Main Language: Other European Language (non-national): Romani language (any); measures: Value","Main Language: Other European Language (non-national): Yiddish; measures: Value","Main Language: Russian; measures: Value","Main Language: Turkish; measures: Value","Main Language: Arabic; measures: Value","Main Language: West/Central Asian Language: Total; measures: Value","Main Language: West/Central Asian Language: Hebrew; measures: Value","Main Language: West/Central Asian Language: Kurdish; measures: Value","Main Language: West/Central Asian Language: Persian/Farsi; measures: Value","Main Language: West/Central Asian Language: Pashto; measures: Value","Main Language: West/Central Asian Language: West/Central Asian Language (all other); measures: Value","Main Language: South Asian Language: Total; measures: Value","Main Language: South Asian Language: Urdu; measures: Value","Main Language: South Asian Language: Hindi; measures: Value","Main Language: South Asian Language: Panjabi; measures: Value","Main Language: South Asian Language: Pakistani Pahari (with Mirpuri and Potwari); measures: Value","Main Language: South Asian Language: Bengali (with Sylheti and Chatgaya); measures: Value","Main Language: South Asian Language: Gujarati; measures: Value","Main Language: South Asian Language: Marathi; measures: Value","Main Language: South Asian Language: Telugu; measures: Value","Main Language: South Asian Language: Tamil; measures: Value","Main Language: South Asian Language: Malayalam; measures: Value","Main Language: South Asian Language: Sinhala; measures: Value","Main Language: South Asian Language: Nepalese; measures: Value","Main Language: South Asian Language: South Asian Language (all other); measures: Value","Main Language: East Asian Language: Total; measures: Value","Main Language: East Asian Language: Mandarin Chinese; measures: Value","Main Language: East Asian Language: Cantonese Chinese; measures: Value","Main Language: East Asian Language: All other Chinese; measures: Value","Main Language: East Asian Language: Japanese; measures: Value","Main Language: East Asian Language: Korean; measures: Value","Main Language: East Asian Language: Vietnamese; measures: Value","Main Language: East Asian Language: Thai; measures: Value","Main Language: East Asian Language: Malay; measures: Value","Main Language: East Asian Language: Tagalog/Filipino; measures: Value","Main Language: East Asian Language: East Asian Language (all other); measures: Value","Main Language: Oceanic/Australian language (any); measures: Value","Main Language: North/South American language (any); measures: Value","Main Language: Caribbean Creole: Total; measures: Value","Main Language: Caribbean Creole: Caribbean Creole (English-based); measures: Value","Main Language: Caribbean Creole: Caribbean Creole (all other); measures: Value","Main Language: African Language: Total; measures: Value","Main Language: African Language: Amharic; measures: Value","Main Language: African Language: Tigrinya; measures: Value","Main Language: African Language: Somali; measures: Value","Main Language: African Language: Krio; measures: Value","Main Language: African Language: Akan; measures: Value","Main Language: African Language: Yoruba; measures: Value","Main Language: African Language: Igbo; measures: Value","Main Language: African Language: Swahili/Kiswahili; measures: Value","Main Language: African Language: Luganda; measures: Value","Main Language: African Language: Lingala; measures: Value","Main Language: African Language: Shona; measures: Value","Main Language: African Language: Afrikaans; measures: Value","Main Language: African Language: Any other Nigerian language; measures: Value","Main Language: African Language: West African language (all other); measures: Value","Main Language: African Language: African language (all other); measures: Value","Main Language: Other Languages: Total; measures: Value","Main Language: Other Languages: All other languages; measures: Value","Main Language: Sign Language: Total; measures: Value","Main Language: Sign Language: British sign language; measures: Value","Main Language: Sign Language: Sign Language (all other); measures: Value","Main Language: Sign Language: Any Sign Communication System; measures: Value"
"E01006536",2011,"Liverpool 054C","Total",1800,1761,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,3,0,2,0,0,11,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006537",2011,"Liverpool 055D","Total",2171,1991,0,0,0,0,0,0,0,0,0,0,7,1,141,0,3,65,5,0,10,32,7,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,1,0,0,6,1,2,3,0,0,0,0,0,0,0,0,0,0,14,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0
"E01006538",2011,"Liverpool 055E","Total",1279,1266,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006539",2011,"Liverpool 047B","Total",1406,1357,2,0,0,0,0,0,0,0,0,3,0,0,25,3,6,7,0,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,9,2,0,4,0,1,2,0,0,0,0,0,0,0,7,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006540",2011,"Liverpool 024A","Total",1424,1261,0,0,0,0,0,0,0,0,0,8,0,0,71,2,0,27,11,14,0,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,34,9,0,4,4,1,0,4,0,0,0,0,1,2,0,0,1,0,0,0,0,14,1,7,4,0,0,2,0,0,0,0,0,0,0,0,0,16,0,0,5,4,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0
"E01006541",2011,"Liverpool 015A","Total",1549,1532,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"E01006542",2011,"Liverpool 018A","Total",1352,1302,0,2,2,0,0,0,0,0,0,0,2,1,34,0,0,29,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E01006543",2011,"Liverpool 015B","Total",1211,1208,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006544",2011,"Liverpool 015C","Total",1600,1573,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
"E01006545",2011,"Liverpool 019A","Total",1439,1412,0,0,0,0,0,0,0,0,0,2,2,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,2,0,0,0,0,0,4,0,0,0,0,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"E01006546",2011,"Liverpool 019B","Total",1261,1228,0,0,0,0,0,0,0,0,0,2,2,0,10,0,0,5,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006547",2011,"Liverpool 019C","Total",1423,1333,0,2,0,0,0,0,0,0,2,9,2,1,25,1,3,17,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,0,0,2,0,0,10,2,1,0,0,0,0,0,0,2,0,4,1,0,29,5,1,10,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"E01006548",2011,"Liverpool 019D","Total",1588,1498,5,2,2,0,0,0,0,0,0,6,3,0,24,0,0,12,8,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,4,0,0,0,12,4,1,0,0,0,0,0,0,1,2,0,0,4,18,5,2,2,0,0,0,1,0,8,0,0,0,0,0,0,8,3,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
"E01006549",2011,"Liverpool 043B","Total",1627,1377,2,0,0,0,0,0,0,0,0,14,7,5,60,5,11,29,2,1,0,5,0,0,2,1,2,1,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,4,4,54,29,0,21,8,0,0,14,1,3,0,0,0,4,0,0,6,0,0,0,0,12,3,1,6,0,0,0,1,0,0,1,0,0,0,0,0,35,4,0,27,0,0,0,0,0,0,1,2,0,0,0,1,7,7,1,0,0,1
"E01006550",2011,"Liverpool 038A","Total",1574,1492,4,0,0,0,0,0,0,0,0,3,1,2,24,0,5,10,0,1,0,3,0,0,0,2,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,8,0,0,0,0,0,0,23,6,0,1,0,10,2,0,4,0,0,0,0,0,8,1,3,2,0,0,0,1,1,0,0,0,0,0,0,0,4,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
"E01006551",2011,"Liverpool 048E","Total",1547,1449,4,0,0,0,0,0,0,0,0,7,7,2,13,1,5,1,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,1,10,6,0,3,0,1,0,0,0,2,0,4,15,0,8,0,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,20,13,0,5,1,0,0,0,0,0,1,0,0,0,0,0,11,1,2,4,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
"E01006552",2011,"Liverpool 039A","Total",1878,1273,0,0,0,0,0,0,0,0,0,15,8,11,82,2,5,60,4,0,0,5,0,0,0,1,3,0,1,0,1,0,0,0,8,7,0,0,0,1,0,0,0,8,1,229,59,0,39,8,12,0,40,14,7,2,0,6,0,0,0,4,2,1,0,4,40,1,2,19,0,0,2,0,1,14,1,0,0,0,0,0,101,0,10,82,0,0,0,0,1,1,0,4,0,0,1,2,2,2,1,1,0,0
"E01006553",2011,"Liverpool 042A","Total",1847,1759,5,3,1,0,0,0,0,2,0,4,0,1,20,3,4,4,0,2,0,0,0,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,24,3,5,2,0,1,1,0,6,6,0,0,0,0,15,0,3,5,0,0,1,0,0,6,0,0,0,2,2,0,6,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0
"E01006554",2011,"Liverpool 048F","Total",1659,1512,9,0,0,0,0,0,0,0,0,4,2,9,40,0,3,27,2,3,0,0,1,2,0,1,0,1,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,4,1,12,1,0,1,0,0,0,38,2,1,0,0,31,0,0,0,3,0,1,0,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,2,0,0,7,0,0,0,0,7,7,0,0,0,0
"E01006556",2011,"Liverpool 039B","Total",1913,1343,0,0,0,0,0,0,0,0,0,24,4,2,113,1,1,48,13,16,7,2,7,5,0,1,7,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,118,106,0,75,21,10,0,60,14,4,3,0,22,0,0,0,16,0,0,0,1,41,9,7,20,0,0,1,2,0,0,2,0,0,2,2,0,82,1,13,43,0,0,7,0,2,1,0,6,0,0,5,4,2,2,5,5,0,0
"E01006557",2011,"Liverpool 038B","Total",2023,1856,1,0,0,0,0,0,0,0,0,11,2,3,25,1,4,6,0,6,0,0,3,0,0,0,0,1,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,2,0,9,20,0,4,6,10,0,55,16,2,10,0,22,0,0,0,4,0,0,0,1,19,0,8,4,0,0,0,0,1,6,0,0,0,0,0,0,14,0,0,10,0,0,1,0,1,0,1,0,0,0,0,1,3,3,0,0,0,0
"E01006558",2011,"Liverpool 018B","Total",1289,1245,1,0,0,0,0,0,0,0,0,0,0,5,14,0,0,9,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,2,0,0,0,2,0,0,0,0,14,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"E01006560",2011,"Liverpool 023A","Total",1803,1748,0,0,0,0,0,0,0,0,0,2,2,1,8,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,4,0,0,0,13,6,0,3,0,2,0,0,0,0,2,0,0,0,5,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,3,0,0,0,1,0,0,0,5,0,1,0,0,1,1,3,3,0,0
"E01006562",2011,"Liverpool 018E","Total",1441,1381,0,0,0,0,0,0,0,0,0,1,1,0,21,0,2,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,9,9,0,0,0,0,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0
"E01006563",2011,"Liverpool 024B","Total",1682,1604,0,0,0,0,0,0,0,0,0,10,0,0,29,0,0,14,5,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,0,4,1,0,0,16,1,2,1,0,1,0,0,0,9,2,0,0,0,9,0,0,6,1,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"E01006564",2011,"Liverpool 023B","Total",1672,1629,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,4,4,0,0,0,3,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0
"E01006565",2011,"Liverpool 029A","Total",1511,1478,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2,14,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0
"E01006566",2011,"Liverpool 032A","Total",1450,1399,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,6,3,0,0,0,0,0,0,0,3,0,0,0,0,9,1,1,5,0,0,0,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,2,2,0,0
"E01006567",2011,"Liverpool 026A","Total",1609,1561,1,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0,0,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,20,0,3,6,0,0,0,0,0,0,10,0,1,0,4,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006568",2011,"Liverpool 026B","Total",1568,1529,1,0,0,0,0,0,0,0,0,4,3,1,15,0,1,4,0,2,0,0,0,0,0,0,1,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"E01006569",2011,"Liverpool 029B","Total",1399,1388,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0
"E01006570",2011,"Liverpool 026C","Total",1449,1428,0,0,0,0,0,0,0,0,0,0,1,0,8,1,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"E01006571",2011,"Liverpool 026D","Total",1430,1418,0,0,0,0,0,0,0,0,0,1,0,1,5,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E01006572",2011,"Liverpool 025A","Total",1159,1134,0,0,0,0,0,0,0,0,0,1,0,0,17,1,1,7,0,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E01006573",2011,"Liverpool 029C","Total",1442,1398,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,1,0,0,17,0,3,0,0,0,0,0,0,8,5,1,0,0,8,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,1,0,1,0
"E01006574",2011,"Liverpool 025B","Total",1337,1322,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
"E01006575",2011,"Liverpool 034A","Total",1256,1228,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,1,0,0,12,2,0,0,0,4,0,0,0,0,0,3,3,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006576",2011,"Liverpool 034B","Total",1634,1617,3,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,2,0,0,0,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006577",2011,"Liverpool 034C","Total",1458,1434,0,1,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,3,0,7,2,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"E01006578",2011,"Liverpool 036A","Total",1334,1304,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,9,0,0,1,0,0,0,3,0,4,0,0,1,0,9,0,4,3,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"E01006579",2011,"Liverpool 034D","Total",1581,1547,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,1,1,1,0,0,15,5,0,4,0,6,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"E01006580",2011,"Liverpool 036B","Total",1298,1260,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,2,4,0,0,0,21,0,4,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"E01006581",2011,"Liverpool 036C","Total",1509,1481,2,0,0,0,0,0,0,0,0,3,0,0,7,1,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,9,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006582",2011,"Liverpool 041A","Total",1590,1560,1,0,0,0,0,0,0,0,0,0,0,2,10,3,0,1,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,2,0,4,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"E01006583",2011,"Liverpool 047C","Total",1719,1699,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006584",2011,"Liverpool 034E","Total",1344,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
"E01006585",2011,"Liverpool 032B","Total",1306,1268,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,22,2,3,15,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
"E01006586",2011,"Liverpool 032C","Total",1834,1757,0,0,0,0,0,0,0,0,0,0,3,2,10,3,2,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,17,0,11,5,0,1,9,2,1,0,0,0,0,0,0,0,4,0,2,0,24,0,10,10,0,0,0,2,0,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"E01006587",2011,"Liverpool 032D","Total",1575,1504,0,0,0,0,0,0,0,0,0,2,1,1,20,0,0,5,6,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,5,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
