"lsoa11cd","lsoa11nm","r_rank","h_rank","g_rank","e_rank","r_exp","h_exp","g_exp","e_exp","ahah","r_ahah","d_ahah","r_dec","h_dec","g_dec","e_dec","gpp_dist","ed_dist","dent_dist","pharm_dist","gamb_dist","ffood_dist","pubs_dist","leis_dist","blue_dist","off_dist","tobac_dist","green_pas","green_act","ur","no2_mean","pm10_mean","so2_mean","d_gpp_dist","d_ed_dist","d_pharm_dist","d_dent_dist","d_gamb_dist","d_ffood_dist","d_pubs_dist","d_leis_dist","d_blue_dist","d_off_dist","d_tobac_dist","d_green_pas","d_green_act","d_no2_mean","d_pm10_mean","d_so2_mean"
"E01006605","Liverpool 016B",30205,17031,19414,34211,28.8287406899907,11.8586639773532,14.1391751385102,38.1041579598347,23.2326844414222,26529,7,8,5,5,9,1.24,4.665,0.5925,1.10107142857143,0.646071428571429,1.13214285714286,0.725357142857143,2.32928571428571,2.01392857142857,1.20035714285714,1.95821428571429,0.35724106082,0.475,1,14.0408502482356,11.3034015275804,1.83947537482574,6,3,7,2,8,6,7,5,5,8,7,4,6,8,4,10
"E01006606","Liverpool 020A",34184,17363,8116,34650,38.02728560001,12.1631482927018,4.90279763570501,39.3915010083213,23.6211831341845,27224,7,9,5,2,9,1.15125,4.450625,1.0709375,0.909375,0.4021875,1.024375,0.4790625,1.8021875,2.14375,1.253125,1.7159375,0.40819555311,0.225,1,14.1686400428689,11.3364655537181,1.86088008572716,6,3,6,5,10,6,9,4,6,8,7,4,1,8,4,10
"E01006607","Liverpool 008A",28147,14075,14746,35595,25.2079531020208,9.31187369394078,9.86574273945422,42.4343749796517,21.7049861287669,23428,6,7,4,4,9,0.66304347826087,4.43391304347826,0.877391304347826,0.895652173913044,0.802608695652174,0.72695652173913,1.19565217391304,2.36347826086957,2.5595652173913,1.51739130434783,1.8304347826087,0.60300194127,0.39,1,14.4964295316781,11.3481063384886,1.92794268962649,3,3,6,4,7,7,5,6,7,7,7,3,4,8,4,10
"E01006608","Liverpool 009A",29035,12148,30832,35057,26.7009322208034,7.79162174810685,30.0555850968887,40.6530107919352,26.3002874644336,31496,8,7,3,8,9,0.807272727272727,4.87681818181818,0.645,0.741363636363636,1.27727272727273,0.495454545454545,0.822272727272727,1.95409090909091,2.08863636363636,1.96454545454545,1.50363636363636,0.6110711445,2.395,1,14.3282376662444,11.3003621620062,1.89330564464975,4,3,5,3,5,9,7,5,6,6,8,3,10,8,4,10
"E01006609","Liverpool 009B",36274,1316,23916,35326,44.8994631206263,0.727344979713743,19.1831565963593,41.5264512251571,26.5841039804641,31861,8,9,1,6,9,0.314642857142857,4.58357142857143,0.2775,0.2825,0.914285714285714,0.243928571428571,0.319285714285714,1.63892857142857,1.84357142857143,1.69035714285714,1.23821428571429,0.87984762074,1.41,1,14.4091674174044,11.3319936306718,1.91011829955643,1,3,1,1,7,10,10,4,5,7,9,2,10,8,4,10
"E01006610","Liverpool 009C",40591,1929,19234,36605,74.1186207387995,1.07416197723463,13.9587964695896,46.2042277019716,33.8389517218988,38140,10,10,1,5,9,0.573448275862069,4.56379310344828,0.362758620689655,0.277586206896552,0.506896551724138,0.212413793103448,0.20448275862069,0.701724137931034,1.22793103448276,1.20827586206897,0.310344827586207,0.84124312769,1.26,1,14.9277140025929,11.4068329353503,2.00433799413829,2,3,1,1,9,10,10,1,3,8,10,2,10,9,4,10
"E01006611","Liverpool 012A",41457,5912,9418,36710,90.7140662079707,3.46474102808365,5.79658488750057,46.6340829590908,36.6523687706614,39410,10,10,2,3,9,1.05130434782609,4.16304347826087,0.651739130434783,0.600869565217391,0.183913043478261,0.21304347826087,0.172608695652174,0.373913043478261,0.522608695652174,0.779130434782609,0.373913043478261,0.92278836785,1.02,1,15.0167837142944,11.4143085479736,2.01212310791016,5,3,3,3,10,10,10,1,1,9,10,2,9,9,4,10
"E01006612","Liverpool 008B",25053,15574,24322,34061,20.6535301089753,10.568117600967,19.6974747449741,37.6803043841617,22.1498567097695,24355,6,7,4,6,9,0.866818181818182,4.49318181818182,1.14363636363636,0.633181818181818,1.04909090909091,1.05772727272727,1.42318181818182,2.70090909090909,2.98863636363636,1.61818181818182,1.56409090909091,0.54946008215,0.61,1,14.0181093802029,11.258063468934,1.83781835180814,4,3,4,6,6,6,4,6,7,7,8,3,7,8,4,10
"E01006613","Liverpool 009D",30886,11162,17687,34441,30.1643720288601,7.05095087062057,12.464233358992,38.7696271015144,22.1122958399968,24265,6,8,3,5,9,0.634583333333333,4.54916666666667,0.692916666666667,0.73,0.642916666666667,0.547083333333333,1.03333333333333,2.15833333333333,2.12333333333333,1.54166666666667,1.71166666666667,0.79562004837,0.635,1,14.153268241595,11.2703980341351,1.85724181889751,3,3,5,3,8,8,6,5,6,7,8,2,8,8,4,10
"E01006614","Liverpool 012B",39684,6360,11398,36710,64.2125496156918,3.74985943860781,7.22607202620142,46.6340829590908,30.4556410098979,35942,9,10,2,3,9,0.6488,4.6112,0.6544,0.6004,0.3376,0.2724,0.3048,0.6864,0.9116,1.1976,0.666,0.9221400526,0.81,1,15.0167837142944,11.4143085479736,2.01212310791016,3,3,3,3,10,10,10,1,2,8,10,2,9,9,4,10
"E01006615","Liverpool 012C",40125,6214,8657,36710,68.5022814523024,3.65655259155513,5.26997110549735,46.6340829590908,31.0157220271114,36394,9,10,2,3,9,0.672727272727273,4.41272727272727,0.661363636363636,0.6,0.296363636363636,0.250454545454545,0.282727272727273,0.642727272727273,0.66,1.17545454545455,0.630909090909091,0.90851975896,0.765,1,15.0167837142944,11.4143085479736,2.01212310791016,3,3,3,3,10,10,10,1,2,8,10,2,9,9,4,10
"E01006616","Liverpool 015D",30903,10126,6441,34717,30.1987265326123,6.2975917537879,3.80178929116047,39.5944702208511,19.9731444496029,19585,5,8,3,2,9,0.658888888888889,4.54481481481481,1.14185185185185,0.395555555555556,0.498888888888889,0.690740740740741,1.26444444444444,2.18148148148148,2.39259259259259,1.53925925925926,1.52777777777778,0.77673522376,0.25,1,14.1798542603838,11.3229255866976,1.86920385249568,3,3,2,5,9,8,5,5,6,7,8,2,2,8,4,10
"E01006617","Liverpool 021A",36682,9478,4797,33295,46.5186670916421,5.83862239734875,2.77010335688026,35.6298265679626,22.6893048534584,25473,7,9,3,2,8,0.9240625,5.061875,0.5321875,0.4840625,0.485,0.5640625,0.325625,1.9071875,2.345625,0.5959375,2.25625,2.4409526122,0.340510000000009,1,13.8155846020188,11.2472231242605,1.79754981908098,5,4,2,2,9,8,10,5,6,10,6,1,4,8,4,10
"E01006618","Liverpool 016C",28651,14565,2234,33481,26.0433940049752,9.71501990832994,1.24868990213442,36.1111762722583,18.2795700219245,15611,4,7,4,1,9,0.998846153846154,4.63115384615385,0.813461538461538,0.793846153846154,1.02884615384615,0.818846153846154,0.828076923076923,1.90423076923077,1.73576923076923,1.06884615384615,2.23538461538462,1.33290717269,0.225,1,13.8757233138143,11.256424767714,1.80684626182775,5,3,5,4,6,7,7,5,5,8,6,1,1,8,4,10
"E01006619","Liverpool 021B",40023,10566,2389,33477,67.4366153048559,6.61454173326545,1.3378945537623,36.1007179637012,27.8724423888962,33506,9,10,3,1,9,0.848064516129032,5.43290322580645,0.479354838709677,0.66741935483871,0.261612903225806,0.264838709677419,0.493548387096774,1.89,2.64483870967742,0.264838709677419,2.24354838709677,2.75285007567,0.24,1,13.8754444122314,11.2563447952271,1.80679845809937,4,4,4,2,10,10,9,5,7,10,6,1,2,8,4,10
"E01006620","Liverpool 021C",37222,12425,6429,33011,48.853575605866,8.00406545729033,3.79408857737195,34.9137631400514,23.8913731951449,27693,7,9,3,2,8,0.8252,6.1112,0.4888,0.7296,0.5,0.4072,0.384,2.3544,3.3004,0.5,2.236,2.78642749367,0.35,1,13.8179502641638,11.2603543793921,1.77724136159378,4,4,5,2,9,9,9,6,8,10,6,1,4,8,4,10
"E01006621","Liverpool 021D",31733,18522,13025,33872,31.9416928329277,13.2588486012622,8.47107340165327,37.1571351911528,22.707187506749,25508,7,8,5,4,9,1.14272727272727,5.7575,1.18454545454545,0.894545454545455,0.912727272727273,0.612727272727273,0.837045454545455,1.57295454545455,2.86659090909091,0.924090909090909,1.55818181818182,1.44165886128,0.5,1,14.1225007952902,11.3235105260797,1.80396957774699,6,4,6,6,7,8,7,4,7,9,8,1,6,8,4,10
"E01006622","Liverpool 021E",33807,17081,21049,33509,36.9799246347977,11.9042630240602,15.8458383308139,36.1845178893214,25.2286359697483,29942,8,9,5,6,9,1.18380952380952,6.79238095238095,0.919047619047619,0.6,0.92047619047619,0.304285714285714,0.694285714285714,2.23333333333333,3.90380952380952,0.92047619047619,1.91857142857143,1.1154214381,0.6,1,14.0538940924921,11.3230482545322,1.78402690544032,6,5,3,4,7,10,8,5,9,9,7,1,7,8,4,10
"E01006623","Liverpool 013A",21450,18743,14162,30994,16.2844920530754,13.4738367693921,9.38293871772318,30.3835018120254,17.381192338054,13530,4,6,5,4,8,0.993461538461539,4.07538461538462,0.944230769230769,0.910384615384615,1.02538461538462,1.57884615384615,1.595,3.87692307692308,3.60269230769231,1.05846153846154,3.08576923076923,2.24283897115,0.55,1,13.2201774467778,11.1359101688972,1.72920391302021,5,3,6,4,6,4,4,7,8,8,5,1,7,8,4,10
"E01006624","Liverpool 013B",23719,16848,14057,30934,18.9376824883759,11.6925381936622,9.29719796001574,30.2615053906573,17.5472310081778,13918,4,6,5,4,8,0.9209375,5.6440625,1.2484375,0.5228125,0.53,1.31,1.5434375,3.036875,6.370625,1.3475,4.1990625,2.63596805223,0.395,1,13.2786928105215,11.2104931258831,1.70887033099527,5,4,3,6,9,5,4,7,10,8,4,1,5,8,4,10
"E01006625","Liverpool 016D",33470,5509,8156,31541,36.0824273588196,3.21124699755317,4.9297456317684,31.5265984748222,18.9375046157408,17165,5,9,2,2,8,0.429285714285714,4.14071428571429,0.416428571428571,0.45,0.419285714285714,0.738571428571429,0.7375,3.02321428571429,2.72642857142857,0.659642857142857,3.08964285714286,2.31739785111,0.43,1,13.3330627380893,11.1488901380828,1.74604551385821,1,3,2,1,10,7,7,7,7,10,5,1,5,8,4,10
"E01006626","Liverpool 016E",35816,9492,6877,33020,43.2080768214595,5.84844221490627,4.08334506622255,34.9361165478327,22.0189951626052,24075,6,9,3,2,8,0.570645161290323,4.69935483870968,0.551935483870968,0.620322580645161,0.614838709677419,0.524838709677419,0.517741935483871,2.63064516129032,2.43322580645161,0.361290322580645,2.85064516129032,2.39166753332,0.42,1,13.7236588375177,11.2256180055291,1.78997426534401,2,3,4,2,8,8,9,6,6,10,5,1,5,8,4,10
"E01006627","Liverpool 013C",29176,12279,10383,32401,26.9471697907349,7.89184699321865,6.48218842855421,33.4472012700846,18.6921016206481,16553,4,7,3,3,8,0.655,5.60615384615385,0.829230769230769,0.532307692307692,0.621538461538461,0.828076923076923,1.01307692307692,2.77923076923077,3.99,0.893461538461538,3.23423076923077,2.5996635295,0.42,1,13.5517568588257,11.1946053504944,1.76881313323975,3,4,3,4,8,7,6,6,9,9,5,1,5,8,4,10
"E01006628","Liverpool 052D",25295,22288,4255,27948,20.9789977146159,17.2291123416195,2.43987106392602,24.8862657775763,16.3835617244344,11247,3,7,6,2,7,1.2103125,6.1171875,1.425,0.8184375,0.898125,1.1646875,1.0334375,2.6725,1.7321875,0.929375,3.773125,1.71305294093,0.345,1,12.4123882356466,10.6258519630005,1.71874767476983,6,4,5,7,7,6,6,6,5,9,4,1,4,7,3,10
"E01006629","Liverpool 052E",28013,24090,5794,28696,24.9908455378572,19.402171900569,3.39022726583383,26.1194839586338,18.4756821657235,16078,4,7,6,2,7,1.55965517241379,5.92896551724138,1.09689655172414,0.936896551724138,0.789655172413793,0.69,1.25689655172414,3.4251724137931,1.78413793103448,0.789655172413793,3.40241379310345,1.78169455621,0.415,1,12.6092211962198,10.6838778271391,1.73037321844156,7,4,6,5,7,8,5,7,5,9,5,1,5,7,3,10
"E01006630","Liverpool 044B",20812,9189,36901,33121,15.5904637338649,5.63684426333991,47.4372234221648,35.1884727762924,25.9632510489155,31016,8,5,3,9,8,0.569375,3.96645833333333,1.10729166666667,0.542291666666667,0.712291666666667,1.56791666666667,1.89958333333333,1.49395833333333,8.6125,2.11041666666667,2.41541666666667,0.30252711278,0.72,1,13.5036329969683,10.7942076044369,1.88346492563829,2,3,3,5,8,4,3,4,10,6,6,5,8,8,4,10
"E01006632","Liverpool 044C",28500,5513,14137,32211,25.7898939644889,3.21374938885296,9.36249524140095,33.0088657489666,17.8437510859274,14613,4,7,2,4,8,0.633421052631579,4.09684210526316,0.508421052631579,0.371315789473684,0.270789473684211,1.295,1.93631578947368,1.76026315789474,2.31447368421053,1.60947368421053,2.54578947368421,0.63687082926,0.415,1,13.3838914201622,10.8355793359043,1.81771694685983,3,3,1,2,10,5,3,4,6,7,6,2,5,8,4,10
"E01006633","Liverpool 050B",27429,8517,3636,31965,24.0678667707677,5.17439033654472,2.06843392701647,32.4534704532973,15.9410403719065,10274,3,7,3,1,8,0.645161290322581,4.59806451612903,0.488064516129032,0.569677419354839,0.481290322580645,0.922903225806452,1.64967741935484,2.26161290322581,1.93967741935484,1.23709677419355,2.74645161290323,0.9421260913,0.23,1,13.0644681375195,10.693723722648,1.85653944181154,3,3,3,2,9,7,4,5,5,8,5,2,1,7,3,10
"E01006637","Liverpool 017A",24484,10413,28050,32197,19.9059489894093,6.50383356468675,25.0505886254584,32.9768953987663,21.1093166445802,22183,6,6,3,7,8,0.577407407407407,6.76259259259259,1.01111111111111,0.452592592592593,0.612222222222222,1.4162962962963,1.92777777777778,1.67962962962963,7.42555555555556,0.988148148148148,2.80703703703704,0.68555657921,0.47,1,13.7841855715528,11.3253050460431,1.71899824288078,2,5,2,5,9,5,3,4,10,9,5,2,6,8,4,10
"E01006638","Liverpool 017B",29997,5511,30234,32588,28.4357894210977,3.21249815917066,28.8840643344707,33.8869297490892,23.6048204159571,27192,7,8,2,8,8,0.39875,6.86958333333333,1.0175,0.296666666666667,0.300416666666667,1.17125,1.9625,1.26916666666667,7.74916666666667,0.935416666666667,2.51791666666667,0.61530864997,0.51,1,13.7362864931124,11.2641746086521,1.75619117441245,1,5,1,5,10,6,3,3,10,9,6,2,6,8,4,10
"E01006639","Liverpool 017C",24282,17564,33170,32130,19.6462892053178,12.3494679404179,35.3119077718795,32.8245066745772,25.0330428980481,29607,8,6,5,8,8,0.8512,6.6368,1.078,0.7716,0.7824,1.0152,1.6944,2.1716,8.2308,1.0732,3.1624,0.83871099826,0.79,1,13.6763847620871,11.2747974900525,1.73272857113189,4,5,5,5,8,6,4,5,10,8,5,2,9,8,4,10
"E01006640","Liverpool 021F",32182,12664,13796,32154,32.942690694415,8.18895556849766,9.08544545616188,32.8789776943452,20.7740173533549,21429,6,8,4,4,8,0.675714285714286,6.312,0.696285714285714,0.590857142857143,0.694857142857143,0.480857142857143,0.694571428571429,2.69457142857143,3.97914285714286,0.861428571428571,2.98428571428571,2.15399145444,0.49,1,13.5911509282113,11.2322950244257,1.74639437749432,3,5,3,3,8,9,8,6,9,9,5,1,6,8,4,10
"E01006641","Liverpool 025C",29131,16561,31975,33434,26.8682965480059,11.4343948617317,32.4757879119169,35.9885904651439,26.6917674466996,31983,8,7,4,8,9,1.01933333333333,7.39333333333333,1.07733333333333,0.869333333333333,0.822,0.768666666666667,1.71533333333333,1.064,7.30066666666667,0.741333333333333,1.69933333333333,0.28515615457,0.42,1,14.0351991653442,11.3261013031006,1.77968895435333,5,5,6,5,7,7,3,2,10,9,8,5,5,8,4,10
"E01006642","Liverpool 025D",31101,8669,26579,33159,30.6026811382614,5.27818225499643,22.787401730646,35.2841401543238,23.4881013195569,26972,7,8,3,7,8,0.576086956521739,7.48782608695652,0.789565217391304,0.618260869565217,0.619130434782609,0.588260869565217,1.67391304347826,0.774347826086957,7.32652173913043,0.63695652173913,2.01913043478261,0.45181618975,0.34,1,14.0214965221469,11.3380994711685,1.75974042529334,2,5,4,4,8,8,4,2,10,10,7,3,3,8,4,10
"E01006643","Liverpool 025E",35893,6318,36834,33117,43.4838795274281,3.72297893720001,47.1522891369595,35.1784256351004,32.384393309172,37378,9,9,2,9,8,0.55,7.36541666666667,0.700833333333333,0.55125,0.430833333333333,0.5675,1.58666666666667,0.536666666666667,7.19166666666667,0.402083333333333,1.07166666666667,0.18230501513,0.64,1,14.0221999827014,11.3407706156186,1.75697100794948,2,5,3,3,10,8,4,1,10,10,9,6,8,8,4,10
"E01006644","Liverpool 017D",21454,13591,8545,31537,16.2889100676173,8.92048271186271,5.19347474045379,31.5180298405966,15.4802243401326,9314,3,6,4,3,8,0.986216216216216,6.10378378378378,0.698108108108108,0.500810810810811,0.805135135135135,1.64378378378378,2.12054054054054,2.68918918918919,7.13486486486486,0.78972972972973,3.93486486486486,2.67986886094,0.25,1,13.5007376893151,11.2872653025567,1.7092260221692,5,4,2,3,7,4,3,6,10,9,4,1,2,8,4,10
"E01006645","Liverpool 017E",21871,11836,10962,31928,16.7542072982364,7.55466154236035,6.90357981149119,32.3710836381063,15.8958830725486,10187,3,6,3,3,8,0.8052,6.5772,0.6328,0.5296,0.962,1.6496,2.226,2.1872,7.4228,0.6272,3.4264,1.65974467944,0.24,1,13.5436405870115,11.2267135794207,1.74043105566941,4,5,3,3,7,4,3,5,10,10,5,1,2,8,4,10
"E01006646","Liverpool 023C",29927,4234,6751,36144,28.3050418107604,2.42717100939816,4.00162331798879,44.4066006914404,19.7851092073969,19152,5,8,2,2,9,0.532241379310345,1.49431034482759,0.912068965517241,0.580344827586207,0.898275862068965,0.865,1.03810344827586,0.863103448275862,2.87241379310345,1.12379310344828,1.33206896551724,0.29525758664,0.14,1,15.174540692043,11.2981466566264,1.94290486513382,2,1,3,4,7,7,6,2,7,8,8,5,1,9,4,10
"E01006647","Liverpool 024C",32829,7161,15386,36249,34.4663276543205,4.26861511536947,10.4067485695266,44.8038580456951,23.4863873462279,26968,7,8,2,4,9,0.764385964912281,1.71631578947368,0.830877192982456,0.672456140350877,0.873508771929825,0.852631578947368,0.884912280701754,1.28929824561404,3.18894736842105,0.844736842105263,0.893333333333333,0.39040474142,0.28,1,15.0402684574408,11.3786563311226,1.94446471139412,4,1,4,4,7,7,7,3,8,9,9,4,2,9,4,10
"E01006648","Liverpool 023D",28474,10206,14527,36248,25.7465255267784,6.35489510100095,9.68350150310074,44.8000420963811,21.6462410568153,23315,6,7,3,4,9,0.994366197183099,1.6487323943662,1.60845070422535,0.705774647887324,0.90112676056338,1.16169014084507,1,1.03394366197183,2.58014084507042,1.43859154929577,1.25070422535211,0.25838060761,0.255,1,15.5616041688457,11.1955014783925,1.94383874750611,5,1,4,7,7,6,6,2,7,7,9,5,2,9,4,10
"E01006651","Liverpool 001A",24617,15202,22957,30205,20.0785276498115,10.249901690945,18.0121085617267,28.8287406899907,19.2923196481185,17975,5,6,4,6,8,1.3678125,1.6575,1.4775,0.7596875,0.7459375,1.356875,1.7590625,2.3078125,3.7296875,1.356875,1.85375,0.66535819606,0.53,1,13.3150476788329,11.0761304681508,1.69043556775834,7,1,5,7,8,5,3,5,8,8,7,2,7,8,4,10
"E01006652","Liverpool 002A",33310,5278,17299,32128,35.668273826285,3.06719382008041,12.1041380454186,32.8199732406682,20.9148947331131,21751,6,8,2,5,8,0.592083333333333,1.73041666666667,0.64,0.49625,0.479166666666667,1.00291666666667,1.00333333333333,1.96208333333333,2.88333333333333,1.03208333333333,1.00375,0.80026400611,0.49,1,13.585188868542,11.0399574525522,1.77234366247418,2,1,2,3,9,6,6,5,7,9,9,2,6,8,4,10
"E01006653","Liverpool 001B",23216,19241,19659,30467,18.3225461473059,13.9657848222653,14.3869860276459,29.3334580878266,19.0021937712609,17326,5,6,5,5,8,1.35178571428571,1.35178571428571,2.56142857142857,0.882142857142857,1.05857142857143,0.882142857142857,2.29178571428571,3.26785714285714,4.93535714285714,0.882142857142857,2.87,1.25232997976,0.485,1,13.4129840049943,11.2378735614853,1.66893685345646,7,1,6,9,6,7,3,7,9,9,5,1,6,8,4,10
"E01006654","Liverpool 005A",27211,9486,22557,31616,23.7326070409759,5.84423320828254,17.5407524287165,31.6878542707036,19.7013617371696,18949,5,7,3,6,8,1.054,1.7504,1.0752,0.4508,0.6688,1.3588,1.4152,2.3204,3.3064,1.4012,1.428,0.67748981732,0.565,1,13.5248911929143,11.0868256238724,1.74457172470653,5,1,2,5,8,5,4,5,8,8,8,2,7,8,4,10
"E01006655","Liverpool 001C",29121,9107,19288,30727,26.850805831726,5.57991325548359,14.012761689751,29.8455166661538,19.0722493607786,17483,5,7,3,5,8,0.742727272727273,0.764242424242424,2.00060606060606,0.518787878787879,0.616969696969697,0.637878787878788,2.34545454545455,3.19969696969697,4.45363636363636,0.637878787878788,2.40363636363636,1.0872415811,0.48,1,13.4049833677347,11.1342828841917,1.70035266760647,3,1,3,8,8,8,2,7,9,10,6,1,6,8,4,10
"E01006656","Liverpool 002B",38435,6208,22983,33190,55.1661015294067,3.65272614939514,18.0430836596386,35.3624803964956,28.056097933734,33710,9,10,2,6,8,0.637741935483871,2.25032258064516,0.679677419354839,0.696774193548387,0.719677419354839,0.342258064516129,0.616451612903226,1.09870967741935,2.75935483870968,0.342258064516129,0.822903225806452,0.63310457601,0.65,1,13.6337659373072,11.0444646126102,1.83762500059576,3,1,4,3,8,10,8,3,7,10,10,2,8,8,4,10
"E01006657","Liverpool 002C",37319,2265,17752,33989,49.2993140804858,1.26650317577225,12.5251138181307,37.4795961211091,25.1426317988745,29794,8,9,1,5,9,0.430434782608696,2.07347826086957,0.426086956521739,0.353913043478261,0.371304347826087,0.675217391304348,0.683478260869565,1.62304347826087,2.6504347826087,0.753478260869565,0.742608695652174,0.5797274974,0.45,1,13.8775243759155,11.0818920135498,1.87802445888519,1,1,1,1,10,8,8,4,7,9,10,3,5,8,4,10
"E01006658","Liverpool 001D",21705,19872,18168,30995,16.567851779362,14.6046210307439,12.918611877217,30.3855405780565,18.6191563163449,16394,4,6,5,5,8,1.2424,1.2424,2.6084,1.0988,0.8628,1.1028,2.4396,3.2852,6.532,1.1028,3.2172,0.98858411874,0.325,1,13.4277009963989,11.1121559143066,1.71473205089569,6,1,7,9,7,6,2,7,10,8,5,1,3,8,4,10
"E01006659","Liverpool 005B",20639,11042,22131,31603,15.4058252305012,6.96241497121669,17.0491582718977,31.6598221422999,17.7693051539789,14445,4,5,3,6,8,0.778,1.93466666666667,1.92133333333333,0.375,1.46133333333333,1.27166666666667,1.49866666666667,3.484,4.334,1.658,2.20233333333333,0.63623086603,0.44,1,13.4926298605479,11.1404898881584,1.73977047505693,4,1,1,8,5,5,4,7,9,7,6,2,5,8,4,10
"E01006660","Liverpool 001E",24636,14021,21353,31090,20.1032877936576,9.26787455499932,16.1776141980843,30.5800521160623,19.0322071657009,17395,5,6,4,6,8,0.65,1.29538461538462,2.07730769230769,0.821153846153846,0.895384615384615,0.821153846153846,1.56307692307692,3.89269230769231,5.15961538461538,1.35846153846154,2.67846153846154,0.69228861798,0.39,1,13.4100495229753,11.2286673244773,1.70340060650518,3,1,5,8,7,7,4,7,9,8,6,2,4,8,4,10
"E01006661","Liverpool 004A",11789,12927,17578,33318,7.51917625294207,8.39414456576661,12.3625018273081,35.6888053399846,15.9911569965004,10377,3,3,4,5,8,0.414878048780488,3.76439024390244,2.00170731707317,0.551951219512195,2.04170731707317,1.90658536585366,2.93878048780488,3.59463414634146,7.6090243902439,1.80268292682927,4.31853658536585,2.2261828324,0.4,1,13.691682623771,11.5434608602011,1.76263435115143,1,2,3,8,3,4,2,7,10,7,4,1,5,8,5,10
"E01006662","Liverpool 004B",24427,9834,29638,31549,19.832381280924,6.08963781751011,27.77297434459,31.5437453259403,21.3096846922411,22593,6,6,3,8,8,0.427272727272727,3.28272727272727,0.766363636363636,0.640227272727273,0.775909090909091,1.46431818181818,2.45340909090909,4.65704545454545,6.31295454545455,0.595227272727273,2.70613636363636,2.23493756235,1.28,1,13.4118076077921,11.2894401432767,1.71687572593745,1,2,4,3,8,5,2,8,10,10,6,1,10,8,4,10
"E01006663","Liverpool 004C",14334,22348,28412,32360,9.52408456766161,17.2982581746451,25.6434372938097,33.3519036910635,21.454420931795,22900,6,4,6,7,8,0.945275862068966,2.96920689655172,1.94627586206897,1.18062068965517,1.67562068965517,1.55279310344828,2.53241379310345,3.69737931034483,6.37863016327586,1.65813793103448,3.808,1.36587335383,0.8,1,13.6040808335859,11.4408438177557,1.72382072425582,5,2,7,8,4,5,2,7,10,7,4,1,9,8,4,10
"E01006664","Liverpool 004D",26942,10057,26538,30677,23.3255390992868,6.24828202997461,22.7274042431394,29.7461544483842,20.5118449551963,20833,5,7,3,7,8,0.611136363636364,3.36772727272727,0.481136363636364,0.682727272727273,0.49,1.73409090909091,2.38840909090909,4.62431818181818,6.39477272727273,0.529545454545455,2.62409090909091,2.34189997144,0.885,1,13.1414009294407,11.1643881452185,1.71512897147156,3,2,4,2,9,4,2,8,10,10,6,1,9,8,4,10
"E01006665","Liverpool 007A",9388,29163,17573,32535,5.7755949097781,26.9243563914707,12.3578460197551,33.7614447640831,19.7048105212717,18960,5,3,7,5,8,1.30115384615385,5.27538461538462,1.905,1.34730769230769,2.17461538461538,3.41384615384615,3.59307692307692,5.51038461538462,11.9046153846154,2.09384615384615,4.28538461538462,2.20478817983,0.3,1,13.54510965214,11.4642788986003,1.73705759804605,6,4,8,8,3,2,2,8,10,6,4,1,3,8,5,10
"E01006666","Liverpool 007B",7515,31159,29523,32035,4.50165960571988,30.7223673852782,27.5646286531207,32.6101493434637,23.8497012468956,27619,7,2,8,8,8,1.30055555555556,5.86277777777778,2.49333333333333,1.43277777777778,2.76222222222222,4.01833333333333,4.33111111111111,6.09833333333333,12.4922222222222,2.68055555555556,4.87277777777778,2.20314690995,0.66,1,13.4571925420825,11.4216034788089,1.71888152769489,6,4,8,9,3,2,1,9,10,5,3,1,8,8,4,10
"E01006667","Liverpool 007C",14950,18850,26694,31484,10.0368106288996,13.5786525314741,22.9565273444336,31.4047957791581,19.4941965709914,18461,5,4,5,7,8,0.78,4.26137931034483,1.12586206896552,0.85448275862069,1.32206896551724,2.3951724137931,2.86965517241379,4.77103448275862,8.21241379310345,1.18862068965517,3.54965517241379,2.25290817793,0.71,1,13.3033635750993,11.3351425167349,1.7129086912234,4,3,5,5,5,3,2,8,10,8,4,1,8,8,4,10
"E01006668","Liverpool 007D",7133,26268,34346,31061,4.25028259574041,22.3361603200355,38.492421578201,30.5205002859043,23.8998411949703,27706,7,2,7,9,8,0.770526315789474,6.08842105263158,2.71894736842105,0.891578947368421,2.98789473684211,4.28473684210526,4.20315789473684,6.32526315789474,12.7247368421053,2.90684210526316,5.09842105263158,2.20314690995,1.21,1,13.2266602019093,11.3066368856662,1.70333417117081,4,4,6,9,3,2,1,9,10,5,3,1,10,8,4,10
"E01006669","Liverpool 004E",19292,15213,12744,30656,14.0167641549767,10.2592484060368,8.25117697614917,29.7045499823145,15.5579348798693,9462,3,5,4,4,8,0.774545454545455,3.81181818181818,0.803181818181818,0.785454545454545,1.00727272727273,2.08954545454545,2.27090909090909,4.17727272727273,4.21363636363636,0.991363636363636,2.93272727272727,2.29099120452,0.45,1,13.1331408354355,11.1598543498907,1.7151962063997,4,2,5,4,6,3,3,8,9,9,5,1,5,8,4,10
"E01006670","Liverpool 007E",9343,17554,26729,31029,5.74414581632872,12.3401625412898,23.0082481795587,30.4549663714206,17.8868807271495,14708,4,3,5,7,8,0.510344827586207,5.31758620689655,1.94793103448276,0.553103448275862,2.2151724137931,3.44724137931034,3.43206896551724,5.55241379310345,11.9689655172414,2.13344827586207,4.32724137931034,2.20314690995,0.54,1,13.2572062598671,11.327014078285,1.69496489626725,2,4,3,8,3,2,2,8,10,6,4,1,7,8,4,10
